t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
0.0,64.82265207905712,19.88023020654967,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,64.24732783440855,20.484077563506318,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,54.74197463880475,30.063451249420293,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.9754798587377,17.870013628622118,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,66.99285546346249,17.85580279107251,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,64.97137367429198,19.885232708066734,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,64.96695824598181,19.89207293179639,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,64.98161990822314,19.90444891875341,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,72.4569452292327,12.431673262392868,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,54.83315939067836,30.071078264158107,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,72.4538671382983,12.454686112776502,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,68.29895026901923,16.61126633685054,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,64.46099002616718,20.50385929963854,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.39261197223273,16.618240287036134,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,72.54177529936342,12.46913502681313,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,72.54348070882607,12.468258545761756,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,54.8760019698214,30.135918277513355,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,54.853038475859066,30.165452438734903,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,68.39765460178046,16.634557886245798,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,64.53224989480613,20.509498620953977,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.43063616710536,16.64091863736996,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.16390529106833,19.914106166280387,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,64.55054943360895,20.53003744859257,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,64.58719235254233,20.538880640702214,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,67.27232052106365,17.906319606825278,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,54.97971350071374,30.20970857439059,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,65.3073804788463,19.923766621773538,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,65.33577375978373,19.938342058100737,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,55.075397928325145,30.213510984460672,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.4086765712493,17.891400609329178,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,65.37350942185199,19.9301399256206,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,68.66464044298068,16.64568242468184,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,64.8065044699048,20.558217119440318,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.74015096345794,16.650869911657548,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,55.1426150899796,30.25943704432338,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,55.13703185146936,30.272739436816977,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,64.87811977831169,20.558882590864044,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.78179286661585,16.659195348775256,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.50450262021975,19.947947848816327,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,64.90735934143574,20.561078255223304,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.79665283616553,16.67289371075472,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,64.89816615528979,20.609100774936504,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,67.54942931430764,17.99824629845679,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,55.29323780209315,30.28985947812597,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,65.66277659834203,19.95059998562905,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,73.15665938085091,12.469168063083954,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,73.14361509257976,12.504620572674217,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,65.68151757591265,19.96825192459624,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,55.365542966450725,30.308566237916416,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,69.01631691846768,16.683430749090956,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.7200077329123,19.98378040194555,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,73.14212799360459,12.587353166446867,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,65.09803779243015,20.647797268277362,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,73.21834531965452,12.52849107968812,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,55.447087640600614,30.337932507142707,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.8722943306712,17.920640552607853,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,77.35527402314212,8.440985592575442,104857600,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,nx_5,140134426383312
0.0,69.11819220581562,16.685430395847643,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,55.45484510545164,30.359289952098134,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,69.1491629124305,16.68700106878605,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.1412881801864,20.698223317467313,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,65.8572673962158,19.991490424119895,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,69.16219440421459,16.697398459484585,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.17301472175735,20.699838313250243,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,65.16242258414778,20.744874978287953,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,67.93264985817649,18.022967357142566,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,77.52545416891459,8.434926305982364,104857600,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,nx_5,140134426383312
0.0,67.94348685075727,18.026888836175882,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,55.60709751322021,30.367656680124412,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,65.99345470839526,19.998682265525275,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,66.04495011710118,19.999775656157556,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,69.36519409042351,16.714144802545217,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.07558173796926,20.006532212307768,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,55.71682999514824,30.376230761369023,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,65.38705541654895,20.749648952090787,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,69.45819483678558,16.725487875077786,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,77.70630728187444,8.47884171193845,104857600,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,nx_5,140134426383312
0.0,55.770560426273136,30.416278352392187,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,55.7756515829339,30.421829149705097,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,65.46745609130845,20.752264799952854,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,66.21966780217527,20.009697250358787,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,69.50073313071597,16.74183153618146,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,69.5478145581978,16.72904123163279,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.52831518015503,20.75465070373951,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,65.53595788476196,20.75822345522841,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.24585232280702,18.05493837411614,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,73.71066951381431,12.61240062859374,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,55.91529645697908,30.45424771994992,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.34901484437705,20.024343631091284,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,73.75300449532988,12.62708529075201,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,73.76501589648618,12.655017102984472,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,66.38624147669651,20.03508215983759,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,66.41616678959717,20.040356054422148,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,69.72082177427018,16.750398470389875,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,68.39283303053759,18.081281779716385,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,55.988064336031066,30.489318802303735,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,73.83119025427004,12.66402648922702,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,65.76223223062901,20.76360853965906,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,56.047692073080924,30.52885545158163,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,69.81913491617559,16.757718921836357,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,56.04307839329256,30.541766553593433,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.55610727820756,20.04641498143343,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,65.85227066861198,20.77352393058132,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,69.87034259482434,16.761275044357784,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,68.55814293589012,18.085828462179748,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,69.89633319083123,16.76311142142088,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,65.88571803007937,20.79732433887351,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,65.90546676213704,20.78111521432207,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.55388373230298,18.136022852621075,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,56.19955672137892,30.556911363651245,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.66359647074523,20.095031218290607,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,66.67172887127705,20.11830499912953,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,66.67639107191546,20.14902146286048,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,70.08827585629751,16.766459999659254,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,56.314279022822376,30.579166200799175,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.09836263864003,20.816356124575684,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,78.39162954927917,8.555342164840095,104857600,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,nx_5,140134426383312
0.0,70.19071466125419,16.77404149135217,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,56.391680350697676,30.579907944726564,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,68.83466577627166,18.142030887595105,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,56.38439099224773,30.59743613411806,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,66.82875336511431,20.15372474456095,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,66.18759348061643,20.822859490317395,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,70.24382457593124,16.776615255730054,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,74.37253802443456,12.664163414682642,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,70.25280281602514,16.79636013260545,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.22123186961618,20.85828297525092,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,66.23310708314332,20.85428530364515,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,66.96370419897747,20.167638732414197,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,56.482013295335435,30.67013592231677,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,74.47587491877202,12.678044157287555,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,69.02133845412331,18.14703950012067,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,74.49410631699229,12.674376072849784,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,67.01633973135603,20.168334677807636,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,67.02353549591453,20.175208566103905,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,74.54659345868554,12.680467713341704,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,70.42431665993007,16.8241461212244,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.41903741368951,20.877139569896368,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,56.56062536608313,30.742384013838958,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,69.1706520868887,18.16715364084843,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,70.50995722747868,16.837254782987117,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,56.60379457947267,30.747012520350076,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.18829233081283,20.181367085941865,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,56.62741967014979,30.749889748446865,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,70.563947962882,16.839301670131395,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.51943311507958,20.884548368333224,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,70.5864252884237,16.844711479558676,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.57572207241074,20.896164321335956,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,66.54297412093202,20.940680237268626,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,69.3239256250195,18.17819548515548,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,67.32773556889988,20.19876802704996,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,56.78338216859825,30.762843009136443,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.26987401892697,20.302046129478995,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,67.35902031696406,20.213640273440124,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,70.7709122955956,16.85896358334779,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,69.45316292076242,18.206149622862586,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,66.71793254044755,20.958103933769333,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,56.916140822734675,30.768582749477456,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,80.17420930970394,7.561305624383656,104857600,speech-inference-downtown,faas-workloads/speech-inference-tflite,rpi4_17,140134425899856
0.0,56.9371741635792,30.8019488920928,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,70.88330567260768,16.859786932519583,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,67.45675971552869,20.30368492802648,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,56.96410193920353,30.806507025189614,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,79.94282273774456,7.829493798367047,104857600,speech-inference,faas-workloads/speech-inference-tflite,rpi4_16,140134425896592
0.0,70.92214134134085,16.869625185288808,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,66.83071899780128,20.962632104885977,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,75.15442282177018,12.68514802288794,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,70.97186897115725,16.870108267150307,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,75.16248326252091,12.682356034342197,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,66.85450178760166,21.016658103830093,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,80.30355815827447,7.572891680171087,104857600,speech-inference-downtown,faas-workloads/speech-inference-tflite,rpi4_17,140134425899856
0.0,75.1806512609924,12.701438707182204,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,69.67456862190858,18.2144879987693,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,66.88378275643989,21.01028782346884,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,80.32314501956,7.572192544401633,104857600,speech-inference-downtown,faas-workloads/speech-inference-tflite,rpi4_17,140134425899856
0.0,67.58838733166655,20.312701109252256,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,57.09635313205242,30.840827512250932,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.6137936017727,20.325680959518536,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,67.5947322379574,20.35158507556153,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,75.25377816722155,12.71067566815968,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,71.13948952499425,16.875193126949974,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,80.45453694982788,7.576106668377569,104857600,speech-inference-downtown,faas-workloads/speech-inference-tflite,rpi4_17,140134425899856
0.0,69.81382428541252,18.22279991032962,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,80.24375903233107,7.842068624141071,104857600,speech-inference,faas-workloads/speech-inference-tflite,rpi4_16,140134425896592
0.0,67.00693653412588,21.08852654971067,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,57.25461972455423,30.84775637690214,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,71.21582216185729,16.908717323652567,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,57.228891775703744,30.930092805130244,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.77868063766164,20.3820398099595,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,67.08389650293492,21.08967609129956,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,71.2633983124165,16.912898297454294,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,57.31351302611179,30.877670602762013,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,80.35880339744318,7.843116634143347,104857600,speech-inference,faas-workloads/speech-inference-tflite,rpi4_16,140134425896592
0.0,71.3111431727321,16.913569196930887,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,69.98352948200193,18.24457104065157,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,67.15118874646362,21.10577178855173,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,67.11688911767722,21.158823440286685,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,67.91485450892579,20.386186980750622,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,57.376463702255684,30.94965859456503,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,67.94112997003339,20.392300427134582,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,70.09541476751028,18.24512797720942,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,67.92279438945118,20.420598114226323,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,80.50014655938057,7.844894661153499,104857600,speech-inference,faas-workloads/speech-inference-tflite,rpi4_16,140134425896592
0.0,71.4972359117655,16.918248245027243,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,67.3121660157753,21.172067819181933,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,57.567229922265895,30.95110563278789,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,75.7993378504608,12.725814209911816,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,75.81308248734844,12.74159211601891,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
0.0,67.34210553777726,21.213712338453522,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,tx2_0,140134426549888
0.0,68.13405840568997,20.423836385373864,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nx_5,140134427684512
0.0,57.60863017226353,30.956951399051317,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,71.62411271782773,16.943643952596013,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,71.65148241740943,16.920437494824363,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,tx2_1,140134424576400
0.0,70.31430913572835,18.25910002513913,419430400,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,nano_14,140134427687856
0.0,57.59955044738812,30.987776801748204,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,tx2_2,140134424581520
0.0,75.92587454321857,12.726561893852141,419430400,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,nano_18,140134424387536
